Tarok	Place
ini	O
.	O

Keturunan	O
atau	O
pasukan	O
dari	O
Tuan	O
Titah	O
ini	O
turun	O
ke	O
daerah	O
Solok	O
dan	O
sampai	O
ke	O
daerah	O
Bayang	O
,	O
Pesisir	Place
Selatan	Place
.	O

``	O
Silek	O
Buah	O
Tarok	Place
''	O
-LRB-	O
Silat	O
Buah	O
Tarok	Place
-RRB-	O
yang	O
dikenal	O
di	O
daerah	O
Bayang	O
,	O
konon	O
berasal	O
dari	O
silat	O
keluarga	O
Tuan	O
Titah	O
di	O
Sungai	Place
Tarab	Place
pada	O
zaman	O
dahulunya	O
.	O

Kecamatan	O
Arga	Place
Makmur	Place
sebagian	O
besar	O
adalah	O
daerah	O
``	O
Eks	O
Transmigrasi	O
''	O
dari	O
tahun	O
1965	O
sampai	O
dengan	O
1975	O
dan	O
mengalami	O
perkembangan	O
pesat	O
setelah	O
menjadi	O
ibu	O
kota	O
Kabupaten	Place
Bengkulu	Place
Utara	Place
pada	O
tahun	O
1976	O
melalui	O
Peraturan	O
Pemerintah	O
Nomor	O
23	O
Tahun	O
1976	O
tentang	O
Pemindahan	O
Ibu	O
Kota	O
Kabupaten	O
Daerah	O
Tingkat	O
II	O
Bengkulu	Place
Utara	Place
.	O

Luas	O
Kecamatan	O
Arga	Place
Makmur	Place
adalah	O
100,00	O
km	O
²	O
yang	O
terdiri	O
dari	O
24	O
desa	O
dan	O
3	O
-LRB-	O
tiga	O
-RRB-	O
kelurahan	O
,	O
terletak	O
antara	O
101	O
°	O
32	O
'	O
BT	O
dan	O
2	O
°	O
15	O
'	O
LS	O
.	O

Pasar	O
ini	O
disamping	O
menyediakan	O
kebutuhan	O
untuk	O
masyarakat	O
di	O
Kecamatan	O
Arga	Place
Makmur	Place
dan	O
kecamatan	O
sekitarnya	O
juga	O
menjadi	O
tujuan	O
masyarakat	O
Kabupaten	Place
Lebong	Place
dalam	O
memenuhi	O
kebutuhannya	O
.	O

Kecamatan	Place
Kerkap	O
dengan	O
luas	O
wilayah	O
162,41	O
KM2	O
yang	O
terdiri	O
dari	O
35	O
-LRB-	O
Tiga	O
Puluh	O
Lima	Place
-RRB-	O
desa	O
dan	O
kelurahan	O
.	O

Jarak	O
Lubuk	Place
Durian	Place
dengan	O
pusat	O
kota	O
Arga	Place
Makmur	Place
27	O
Km	O
,	O
dan	O
dengan	O
pusat	O
ibu	O
kota	O
provinsi	O
49	O
Km	O
dengan	O
ketinggian	O
250	O
M	O
Dpl	O
dengan	O
suhu	O
rata-rata	O
28	O
C.	O
Dari	O
27	O
desa	O
yang	O
ada	O
terbagi	O
dengan	O
penduduk	O
asli	O
seperti	O
Dusun	Place
Raja	Place
,	O
Talang	Place
Baru	Place
,	O
Lubuk	Place
Mindai	Place
,	O
Urai	O
,	O
Gunung	Place
Payung	Place
,	O
Bukit	Place
Indah	Place
,	O
Kuala	O
langi	O
sebagian	O
,	O
yang	O
selebihnya	O
desa	O
ekstransmigrasi	O
seperti	O
Giri	Place
Kencana	Place
,	O
Bukit	Place
Makmur	Place
,	O
Marga	O
Bakti	O
,	O
Bumi	Place
Harjo	Place
,	O
Air	Place
Sekamanak	Place
,	O
Air	O
sebayur	O
,	O
Air	Place
Simpang	Place
,	O
Sumber	Place
Mulya	Place
,	O
Bukit	O
harapan	O
,	O
Fajar	Place
Baru	Place
,	O
Melati	Place
Harjo	Place
,	O
Tanjung	Place
Muara	Place
,	O
Bukit	Place
Tinggi	Place
dan	O
selebihnya	O
desa	O
perambah	O
yang	O
mayoritas	O
dari	O
daerah	O
bengkulu	O
selatan	O
seperti	O
Limas	Place
Jaya	Place
,	O
sebayur	O
Jaya	O
,	O
Alas	O
bangun	O
,	O
Lembah	O
duri	O
,	O
Simpang	O
Batu	O
,	O
Baru	O
Manunggal	O
.	O

Pada	O
saat	O
ini	O
yang	O
menjadi	O
Polemik	O
bagi	O
Kecamatan	Place
Ketahun	Place
adalah	O
adanya	O
6	O
Desa	O
persiapan	O
yang	O
direncanakan	O
menjadi	O
desa	O
definitif	O
,	O
namun	O
permasalahan	O
pendefinitifan	O
terjadi	O
tarik	O
ulur	O
antara	O
pihak	O
pemerintah	O
dan	O
pihak	O
pemilik	O
lahan	O
yang	O
selama	O
ini	O
menjadi	O
pusat	O
kegiatan	O
desa	O
,	O
3	O
desa	O
yaitu	O
Alas	O
Bangun	O
,	O
Limas	Place
Jaya	Place
dan	O
Sebayur	Place
Jaya	Place
terletak	O
pada	O
Hutan	O
Produksi	O
Terbatas	O
-LRB-	O
HPT	O
-RRB-	O
Air	O
Urai	O
dan	O
Air	O
Serangai	O
,	O
hal	O
ini	O
tentunya	O
mempunyai	O
mekanisme	O
tersendiri	O
dikarenakan	O
HPT	O
menjadi	O
kewenangan	O
Menteri	O
Kehutanan	O
,	O
Sementara	O
3	O
desa	O
yaitu	O
Baru	O
Manungal	O
,	O
Lembah	O
Duri	O
dan	O
Simpang	O
Batu	O
terletak	O
di	O
Perkebunan	O
PT	O
Way	O
Sebayur	O
denga	O
luas	O
areal	O
sekitar	O
6.329	O
Ha	O
dan	O
Tri	Place
Manunggal	Place
Abadi	O
sekitar	O
3.000	O
Ha	O
,	O
yang	O
mempunyai	O
umur	O
HGU	O
hingga	O
2012	O
untuk	O
PWS	O
dan	O
2018	O
utk	O
TPA	O
.	O

Pemekaran	O
desa	O
yang	O
seharusnya	O
berjalan	O
mulus	O
dikarenakan	O
HGU	O
yang	O
ada	O
selama	O
ini	O
telantar	O
dan	O
tidak	O
mungkin	O
akan	O
digarap	O
kembali	O
oleh	O
pemilik	O
HGU	O
,	O
ternyata	O
diujung	O
akhir	O
HGU	O
penguasaan	O
areal	O
perkebunan	O
sudah	O
pindah	O
pemilik	O
dan	O
berdasarkan	O
Surat	O
Menteri	O
nomor	O
tanggal	O
2011	O
kepemilikan	O
HGU	O
eks	O
PT	O
Way	O
Sebayur	O
dan	O
Tri	Place
Manunggal	Place
Abadi	O
telah	O
berpindah	O
kepada	O
PT	O
Sandabi	O
Indah	O
Lestari	O
.	O

Jarak	O
Kecamatan	O
Pondok	Place
Kelapa	Place
dengan	O
pusat	O
kota	O
Bengkulu	Place
Tengah	Place
7	O
Km	O
,	O
dan	O
dengan	O
pusat	O
ibu	O
kota	O
provinsi	O
5	O
Km	O
dengan	O
ketinggian	O
tempat	O
bervariasi	O
dari	O
0	O
--	O
1.000	O
M	O
Dpl	O
dengan	O
suhu	O
rata-rata	O
28	O
C.	O
Sidodadi	Place
dahulumerupakan	O
sebuah	O
hutan	O
belantara	O
yang	O
dihunioleh	O
suku	O
asli	O
yaitu	O
Suku	O
Rejang	O
,	O
Suku	O
Lembak	O
,	O
dll	O
.	O

Objek	O
wisata	O
pantai	O
Sungai	O
Suci	O
adalah	O
salah	O
satu	O
objek	O
wisata	O
yang	O
menjadi	O
harapan	O
Kabupaten	Place
Bengkulu	Place
Tengah	Place
,	O
Provinsi	O
Bengkulu	Place
yang	O
tak	O
sedikit	O
dikunjungi	O
wisatawan	O
lokal	O
serta	O
luar	O
daerah	O
,	O
di	O
pantai	O
ini	O
juga	O
adalah	O
salah	O
satu	O
lokasi	O
mencari	O
batu	O
akik	O
-LRB-	O
batu	O
cincin	O
-RRB-	O
,	O
sebab	O
lumayan	O
tak	O
sedikit	O
bertebaran	O
di	O
sepanjang	O
pantai	O
.	O

Marga	O
Sebelat	Place
terdiri	O
dari	O
8	O
-LRB-	O
delapan	O
-RRB-	O
dusun	O
yang	O
dipimpin	O
oleh	O
seorang	O
Depati	O
atau	O
Baginde	O
di	O
bawah	O
Kepala	O
Marga	O
atau	O
Pasirah	O
sebagai	O
Kepala	O
Wilayah	O
Marga	O
Sebelat	Place
.	O

Kepala	O
Marga	O
atau	O
Pasirah	O
dibantu	O
oleh	O
seorang	O
PEMARAP	O
-LRB-	O
Wakil	O
Pasirah	O
-RRB-	O
untuk	O
menjalankan	O
Administrasi	O
Pemerintahan	O
.	O

Adapun	O
nama	O
Bukit	O
Putri	Place
Hijau	Place
tersebut	O
muncul	O
pada	O
saat	O
Pasirah	O
Buktin	O
Dian	O
berangkat	O
menuju	O
Lebong	Place
Kandis	O
di	O
Gunung	O
Husin	Person
,	O
dan	O
dia	O
melihat	O
ke	O
arah	O
bawah	O
berupa	O
hamparan	O
hutan	O
yang	O
hijau	O
dan	O
belum	O
pernah	O
dijamah	O
oleh	O
manusia	O
.	O

Namun	O
setelah	O
terbitnya	O
SK	O
Menteri	O
Dalam	O
Negeri	O
Nomor	O
138/4658/PUOD	O
tanggal	O
21	O
November	O
1991	O
nama	O
Bukit	O
Putri	Place
Hijau	Place
tersebut	O
tidak	O
tersebut	O
nama	O
Bukit	O
Putri	Place
Hijau	Place
,	O
dan	O
yang	O
disebut	O
hanya	O
Kec	O
.	O

Pada	O
Tahun	O
1976	O
sebagai	O
syarat	O
untuk	O
memenuhi	O
jumlah	O
penduduk	O
yang	O
saat	O
itu	O
masih	O
kurang	O
untuk	O
sebuah	O
wilayah	O
Kecamatan	Place
,	O
dimana	O
jumlah	O
penduduk	O
saat	O
itu	O
masih	O
berjumlah	O
800	O
KK	O
,	O
maka	O
diusulkanlah	O
penambahan	O
penduduk	O
dengan	O
mendatangkan	O
penduduk	O
dari	O
Pulau	O
Jawa	Place
melalui	O
Program	O
Transmigrasi	O
melalui	O
Bupati	O
Bengkulu	Place
Utara	Place
yang	O
saat	O
itu	O
yang	O
menjabat	O
sebagai	O
Bupati	O
Bengkulu	Place
Utara	Place
yaitu	O
Bpk	O
.	O

Maje	Place
terdiri	O
beberapa	O
desa	O
,	O
mulai	O
dari	O
Desa	O
Tanjung	O
Ganti	O
,	O
Desa	O
Kedaratan	O
,	O
Desa	O
air	O
Jelatang	O
,	O
Desa	O
Bakal	O
Makmur	O
,	O
Desa	O
Parda	O
suka	O
,	O
Desa	O
Air	O
Long	O
,	O
Desa	O
Benteng	O
Harapan	Place
,	O
Desa	O
Linau	O
,	O
Desa	O
Wayhawang	O
,	O
Desa	O
Sukamenanti	Place
,	O
Desa	O
Tanjung	Place
Agung	Place
,	O
Desa	O
Tanjung	Place
Beringin	Place
,	O
Desa	O
Tanjung	Place
Baru	Place
,	O
Desa	O
Arga	Place
Mulya	Place
,	O
Desa	O
Air	O
Bacang	O
.	O

Lebong	Place
Selatan	Place
adalah	O
sebuah	O
kecamatan	O
di	O
Kabupaten	Place
Lebong	Place
,	O
Bengkulu	Place
,	O
Indonesia.Secara	O
administratif	O
,	O
Kecamatan	Place
lebong	O
Selatan	Place
terdiri	O
dari	O
4	O
Kelurahan	Place
-LRB-	O
Tes	O
,	O
taba	O
Anyar	O
,	O
Mubai	O
dan	O
Turan	Person
Lalang	O
-RRB-	O
serta	O
6	O
Desa	O
-LRB-	O
Mangkurajo	O
,	O
Sukasari	Place
,	O
Kota	O
Donok	O
,	O
Turan	Person
Tiging	O
,	O
Manai	O
Blau	O
,	O
Tik	O
Jeniak	O
-RRB-	O
.	O

Kecamatan	O
Lebong	Place
Selatan	Place
adalah	O
kecamatan	O
yang	O
memiliki	O
Sumber	O
Daya	O
Alam	O
berlimpah	O
antara	O
lain	O
:	O
Panas	O
Bumi	O
-LRB-	O
geothermal	O
,	O
Emas	O
,	O
Pasir	O
Kuarsa	O
,	O
Batu	O
Kali	O
,	O
Pasir	O
,	O
serta	O
memiliki	O
Danau	Place
Tes	Place
dan	O
PLTA	O
Tes	O
yang	O
telah	O
dimanfaatkan	O
dengan	O
baik	O
.	O

Sebelum	O
dibangun	O
Pasar	O
Bang	O
Mego	Place
,	O
pada	O
tahun	O
1970-an	O
dikenal	O
dengan	O
sebutan	O
Pasar	Place
Bawah	Place
juga	O
disebut	O
Pasar	O
Los	O
,	O
untuk	O
membedakan	O
dengan	O
pasar	O
yang	O
lain	O
yaitu	O
Pasar	O
Atas	O
,	O
yang	O
terletak	O
dekat	O
Terminal	O
angkutan	O
serta	O
Pasar	Place
Tengah	Place
yang	O
telah	O
ada	O
sejak	O
sebelum	O
Indonesia	Place
merdeka	O
serta	O
Pasarde	O
-LRB-	O
Pasar	O
Serbo	O
Ade	O
-RRB-	O
.	O

Curup	Place
merupakan	O
sebuah	O
kota	O
di	O
daerah	O
pegunungan	O
bukit	O
barisan	O
dan	O
dikelilingi	O
oleh	O
Bukit	O
Kaba/Gunung	O
Kaba	O
dan	O
Bukit	O
Daun	O
.	O

Penduduk	O
aslinya	O
adalah	O
suku	O
Rejang	O
,	O
namun	O
banyak	O
juga	O
masyarakat	O
dari	O
suku	O
lain	O
seperti	O
Jawa	Place
,	O
Lembak	O
,	O
Minang	Person
,	O
Serawai	Place
dan	O
Sunda	O
.	O

Kota	O
ini	O
pernah	O
menjadi	O
ibukota	O
Provinsi	O
Sumatera	Place
Selatan	Place
pada	O
masa	O
revolusi	O
dibawah	O
kepemimpinan	O
Gubernur	O
A.K.	O
Kecamatan	Place
ini	O
terletak	O
pada	O
astronomi	O
antara	O
03o	O
,	O
4558	O
Lintang	O
Selatan	Place
dan	O
antara	O
102o	O
,	O
6131	O
Bujur	O
Timur.Topografi	O
Kecamatan	O
Selupu	Place
Rejang	Place
bergelombang	O
hingga	O
berbukit	O
.	O

Kecamatan	Place
ini	O
di	O
sebelah	O
utara	O
berbatasan	O
dengan	O
Taman	O
Nasional	O
Kerinci	Place
Seblat	O
-LRB-	O
TNKS	O
-RRB-	O
,	O
sebelah	O
Timur	O
berbatasan	O
dengan	O
Kecamatan	O
Sindang	Place
Kelingi	Place
,	O
Kecamatan	O
Padang	Place
Ulak	Place
Tanding	Place
dan	O
Kecamatan	Place
Binduriang	Place
,	O
sebelah	O
selatan	O
berbatasan	O
dengan	O
Kabupaten	Place
Kepahiang	Place
dan	O
wilayah	O
Balai	O
Konservasi	O
Sumber	O
Daya	O
Alam	O
-LRB-	O
BKSDA	O
-RRB-	O
,	O
sebelah	O
barat	O
berbatasan	O
dengan	O
Kecamatan	O
Curup	Place
Utara	Place
dan	O
Kecamatan	O
Curup	Place
Timur	Place
.	O

Untuk	O
sekolah	O
negeri	O
,	O
Pada	O
tahun	O
2014	O
di	O
Kecamatan	O
Selupu	Place
Rejang	Place
terdapat	O
1	O
TK	O
negeri	O
di	O
Kelurahan	Place
Air	O
Duku	O
,	O
16	O
Sekolah	O
Dasar	O
-LRB-	O
SD	O
-RRB-	O
,	O
5	O
Sekolah	O
Menengah	O
Pertama	O
-LRB-	O
SMP	O
-RRB-	O
,	O
1	O
Sekolah	O
Menengah	O
Atas	O
-LRB-	O
SMA	O
-RRB-	O
dan	O
1	O
Sekolah	O
Menengah	O
Kejuruan	O
-LRB-	O
SMK	O
-RRB-	O
.	O

Sedangkan	O
sekolah	O
swasta	O
terdapat	O
3	O
TK/RA	O
,	O
2	O
Madrasah	O
Ibtidaiyah	O
-LRB-	O
MI	O
-RRB-	O
,	O
3	O
Madrasah	O
Tsanawiyah	O
-LRB-	O
MTs	O
-RRB-	O
,	O
dan	O
2	O
Madrasah	O
Aliyah	O
-LRB-	O
MA	O
-RRB-	O
,	O
sedangkan	O
SMK	O
swasta	O
belum	O
tersedia	O
.	O

Sedangkan	O
untuk	O
Sekolah	O
Menengah	O
Pertama	O
-LRB-	O
SMP	O
-RRB-	O
berada	O
di	O
Desa	O
Kayu	O
Manis	O
,	O
Suban	O
Ayam	O
,	O
Sambirejo	Place
,	O
Sumber	O
Urip	O
,	O
Kelurahan	Place
Simpang	O
Nangka	O
;	O
selanjutnya	O
Sekolah	O
Menengah	O
Atas	O
-LRB-	O
SMA	O
-RRB-	O
berada	O
di	O
Desa	O
Air	O
Meles	Place
Atas	O
dan	O
Sekolah	O
Menengah	O
Kejuruan	O
-LRB-	O
SMK	O
-RRB-	O
berada	O
di	O
Desa	O
Sumber	O
Bening	O
.	O

Kecamatan	O
Ratu	Place
Agung	Place
merupakan	O
Kecamatan	Place
pemekaran	O
berdasarkan	O
Peraturan	O
Daerah	O
Kota	Place
Bengkulu	Place
Nomor	O
28	O
Tahun	O
2003	O
tentang	O
Pembentukan	O
Kelurahan	Place
dan	O
Kecamatan	Place
dalam	O
wilayah	O
Kota	Place
Bengkulu	Place
,	O
memiliki	O
luas	O
wilayah	O
1.203.686	O
Ha	O
,	O
yang	O
terdiri	O
dari	O
8	O
-LRB-	O
delapan	O
-RRB-	O
Kelurahan	Place
,	O
170	O
RT	O
dan	O
41	O
RW	O
.	O

Terletak	O
pada	O
posisi	O
3	O
˚	O
Lintang	O
Selatan	Place
dan	O
102	O
Bujur	Place
Timur	Place
dengan	O
ketinggian	O
0	O
--	O
16	O
m	O
diatas	O
permukaan	O
laut	O
.	O

Pada	O
saat	O
ini	O
,	O
Jabung	O
sebagai	O
salah	O
satu	O
kecamatan	O
yang	O
dapat	O
membantu	O
pemerintah	O
dalam	O
menjaga	O
ketahanan	O
pangan	O
dengan	O
jumlah	O
areal	O
sawah	O
produktif	O
3.550	O
Ha	O
yg	O
dapat	O
selalu	O
panen	O
meskipun	O
dalam	O
keadaan	O
elnino	O
-LRB-	O
Panen	O
Raya	O
bersama	O
Menteri	O
Pertanian	O
DR.	O
Ir	O
.	O

Jumlah	O
pelanggan	O
listrik	O
PLN	O
pada	O
2014	O
terbanyak	O
terdapat	O
di	O
Desa	O
Gondang	Place
Rejo	O
dengan	O
jumlah	O
1.045	O
pelanggan	O
.	O

Sementara	O
itu	O
,	O
di	O
Desa	O
Adirejo	Place
sebanyak	O
835	O
pelanggan	O
,	O
Desa	O
Adijaya	O
sebanyak	O
614	O
pelanggan	O
,	O
Desa	O
Wonosari	Place
sebanyak	O
664	O
pelanggan	O
,	O
Desa	O
Kalibening	Place
sebanyak	O
489	O
pelanggan	O
,	O
Desa	O
Gantiwarno	Place
sebanyak	O
669	O
pelanggan	O
,	O
Desa	O
Jojog	O
sebanyak	O
868	O
pelanggan	O
,	O
Desa	O
Tulusrejo	Place
sebanyak	O
616	O
pelanggan	O
,	O
Desa	O
Pekalongan	Place
sebanyak	O
926	O
pelanggan	O
,	O
Desa	O
Siraman	Place
sebanyak	O
748	O
pelanggan	O
,	O
dan	O
Desa	O
Sidodadi	Place
sebanyak	O
1.004	O
pelanggan	O
.	O

Sukadana	O
diresmikan	O
sebagai	O
pusat	O
pemerintahan	O
Lampung	Place
Timur	Place
pada	O
tanggal	O
27	O
April	O
1999	O
berdasarkan	O
UU	O
No.	O
12	O
Tahun	O
1999	O
.	O

Pada	O
lampaunya	O
,	O
Onder	O
Afdeling	O
atau	O
Distrik	O
Sukadana	O
terbagi	O
atas	O
marga-marga	O
,	O
yakni	O
:	O
Marga	O
Sukadana	O
,	O
Marga	O
Subing	O
,	O
Marga	O
Tiga	O
,	O
Marga	O
Nuban	O
,	O
Marga	O
Unyai	O
.	O

Secara	O
ekonomi	O
,	O
Sukadana	O
masih	O
jauh	O
tertinggal	O
dari	O
wilayah	O
yang	O
secara	O
sejarah	O
jauh	O
lebih	O
muda	O
darinya	O
seperti	O
Way	Place
Jepara	Place
,	O
Bandar	Place
Sribhawono	Place
,	O
dan	O
Kota	O
Metro	O
.	O

Dengan	O
Keputusan	O
Bupati	O
Lampung	Place
Timur	Place
Nomor	O
13	O
Tahun	O
2003	O
Tanggal	O
10	O
Desember	O
2003	O
tentang	O
Perubahan	O
Status	O
dan	O
Desa	O
menjadi	O
Kelurahan	Place
,	O
maka	O
5	O
desa	O
dalam	O
Kecamatan	Place
Sukadana	O
berubah	O
menjadi	O
kelurahan	O
yaitu	O
Pasar	O
Sukadana	O
,	O
Sukadana	O
Ilir	O
,	O
Negara	O
Nabung	O
,	O
Sukadana	O
dan	O
Mataram	Place
Marga	O
.	O

Secara	O
geografis	O
,	O
Sukadana	O
berbatasan	O
dengan	O
Kecamatan	Place
Purbolinggo	Place
dan	O
Taman	O
Nasional	O
Way	O
Kambas	O
di	O
sebelah	O
utara	O
,	O
Kecamatan	O
Bumi	Place
Agung	Place
,	O
Kecamatan	Place
Sekampung	Place
,	O
Kecamatan	Place
Margatiga	Place
dan	O
Kecamatan	O
Sekampung	Place
Udik	Place
di	O
sebelah	O
selatan	O
,	O
Kemudian	O
di	O
sebelah	O
timur	O
berbatasan	O
dengan	O
Kecamatan	O
Labuhan	Place
Ratu	Place
dan	O
Kecamatan	O
Way	Place
Jepara	Place
serta	O
di	O
sebelah	O
barat	O
berbatasan	O
dengan	O
Kecamatan	O
Batanghari	Place
Nuban	Place
.	O

Wilayah	O
administratif	O
kecamatan	O
ini	O
terbagi	O
menjadi	O
16	O
desa	O
yakni	O
desa	O
Braja	O
Fajar	O
,	O
Braja	O
Emas	O
,	O
Braja	O
Caka	O
,	O
Braja	O
Dewa	O
,	O
Sri	O
Wangi	O
,	O
Jepara	Place
,	O
Sumberjo	Place
,	O
Sri	O
Rejosari	Place
,	O
Labuhan	Place
Ratu	Place
Dua	O
,	O
Sumur	O
Bandung	O
,	O
Labuhan	Place
Ratu	Place
Satu	O
,	O
Braja	O
Sakti	O
,	O
Braja	O
Asri	O
,	O
Sumber	O
Marga	O
,	O
Labuhan	Place
Ratu	Place
Danau	O
dan	O
Labuhan	Place
Ratu	Place
Baru	O
.	O

Jumlah	O
pelanggan	O
listrik	O
yang	O
disediakan	O
oleh	O
PLN	O
pada	O
2014	O
sebanyak	O
11.585	O
pelanggan	O
di	O
mana	O
pelanggan	O
terbanyak	O
berada	O
di	O
Desa	O
Braja	O
Sakti	O
.	O

Baradatu	Place
memiliki	O
sebuah	O
Pasar	O
Inpres	O
di	O
Desa	O
Tiuh	O
Balak	O
,	O
sebuah	O
Pasar	Place
Pagi	Place
-LRB-	O
termasuk	O
`	O
terminal	O
kecil	O
'	O
,	O
dan	O
Tempat	O
Pemungutan	O
Retribusi	O
-LRB-	O
TPR	O
-RRB-	O
-RRB-	O
di	O
Desa	O
Tiuh	O
Balak	O
Pasar	O
,	O
ibu	O
kota	O
Baradatu	Place
-LRB-	O
dalam	O
Bahasa	O
Lampung	O
`	O
tiuh	O
'	O
berarti	O
`	O
desa	O
'	O
,	O
`	O
balak	O
'	O
berarti	O
`	O
besar	O
'	O
-RRB-	O
.	O

Baradatu	Place
memiliki	O
sebuah	O
SMA	O
negeri	O
,	O
empat	O
SMP	O
negeri	O
serta	O
sejumlah	O
sekolah	O
swasta	O
,	O
di	O
antaranya	O
RA	O
,	O
MI	O
,	O
MTs	O
,	O
dan	O
MA	O
milik	O
Yayasan	O
Mathla'ul	O
Anwar	Person
,	O
SMP	O
milik	O
Muhammadiyah	Organisation
,	O
SMP	O
dan	O
SMK	O
milik	O
Yayasan	O
Pendidikan	O
17	O
,	O
TK-SD-SMP-SMA	O
BHAKTI	O
serta	O
beberapa	O
waktu	O
kemarin	O
berdiri	O
kelas	O
jauh	O
-LRB-	O
filial	O
-RRB-	O
dari	O
Universitas	O
Bandar	Place
Lampung	Place
-LRB-	O
UBL	O
-RRB-	O
dan	O
STKIP	O
Metro	O
.	O

Pada	O
awalnya	O
Baradatu	Place
berstatus	O
Negeri	O
-LRB-	O
semacam	O
desa	O
pada	O
masa	O
lalu	O
-RRB-	O
yang	O
berada	O
di	O
bawah	O
kekuasaan	O
Kawedanaan	O
Blambangan	Place
Umpu	Place
.	O

Negeri	O
Baradatu	Place
membawahi	O
kampung-kampung	O
Gunung	Place
Labuhan	Place
,	O
Tiuh	O
Balak	O
,	O
Gunung	O
Katun	O
,	O
Cugah	O
,	O
dan	O
Banjarmasin	Place
-LRB-	O
di	O
tepi	O
Way	O
Besay	O
;	O
dalam	O
Bahasa	O
Lampung	O
`	O
way	O
'	O
berarti	O
`	O
sungai	O
'	O
dan	O
`	O
besay	O
'	O
berarti	O
besar	O
-RRB-	O
.	O

Blambangan	Place
Umpu	Place
merupakan	O
kota	O
tua	O
/	O
kota	O
lama	O
yang	O
berjarak	O
11	O
km	O
dari	O
jalan	O
Lintas	O
Tengah	O
Sumatera	O
dan	O
di	O
jalur	O
Kereta	O
Api	O
Palembang	Place
-	O
Bandar	Place
Lampung	Place
yang	O
dibangun	O
pada	O
masa	O
Pemerintahan	O
Kolonial	O
Belanda	Place
.	O

Hewan	O
khas	O
di	O
daerah	O
ini	O
adalah	O
Kura-kura	O
,	O
yang	O
setiap	O
tahun	O
bertelur	O
di	O
Negeri	Place
Besar	Place
,	O
alkisah	O
Kura-kura	O
ini	O
diperoleh	O
dari	O
Sultan	O
Banten	Place
sewaktu	O
siba	O
ke	O
Banten	Place
dan	O
Puyang	O
Serunting	O
mendapat	O
gelar	O
Adipati	O
Mangkurat	O
.	O

Ia	O
siba	O
ke	O
Banten	Place
bersama-sama	O
dengan	O
Buay	O
Nunyai	O
dari	O
Abung	Place
Minak	O
Paduka	O
mendapat	O
gelar	O
Adipati	O
Jarumbang	O
,	O
Dari	O
Pagar	Place
Dewa	Place
Minak	O
Kemala	O
mendapat	O
gelar	O
Adipati	O
Prajurit	O
dan	O
dari	O
Negeri	O
Ujung	O
Karang	O
Sungkai	O
mendapat	O
gelar	O
-LRB-	O
?	O
-RRB-	O
.	O

Penduduknya	O
sebagian	O
besar	O
berasal	O
dari	O
Jawa	Place
,	O
maka	O
banyak	O
ditemukan	O
pekon	O
yang	O
merupakan	O
nama	O
kota/kabupaten	O
di	O
Jawa	Place
seperti	O
Blitarejo	O
-LRB-	O
Blitar	Place
-RRB-	O
,	O
Kediri	Place
-LRB-	O
Kediri	Place
-RRB-	O
,	O
Tulung	O
Agung	O
-LRB-	O
Tulungagung	Place
-RRB-	O
,	O
Wonosari	Place
-LRB-	O
Wonosari	Place
,	O
Gunung	Place
Kidul	Place
-RRB-	O
,	O
dan	O
Yogyakarta	Place
-LRB-	O
Yogyakarta	Place
-RRB-	O
.	O

Kotaagung	Place
adalah	O
sebuah	O
kecamatan	O
yang	O
juga	O
merupakan	O
pusat	O
pemerintahan	O
-LRB-	O
ibu	O
kota	O
-RRB-	O
Kabupaten	Place
Tanggamus	Place
,	O
Lampung	O
,	O
Indonesia	Place
.	O

Banyak	O
objek	O
wisata	O
di	O
kota	O
kecil	O
ini	O
,	O
antara	O
lain	O
Pantai	O
Terbaya	O
,	O
Teluk	O
Semangko	O
sebagai	O
pusat	O
pelelangan	O
ikan	O
,	O
dan	O
Air	O
Terjun	O
Way	O
Lalaan	O
.	O

Pagelaran	O
adalah	O
sebuah	O
kecamatan	O
di	O
Kabupaten	Place
Pringsewu	Place
yang	O
terkenal	O
dengan	O
hasil	O
Perikanan	O
Daratnya	O
yang	O
terbesar	O
di	O
Lampung	O
sehingga	O
dijadikan	O
daerah	O
sentra	O
ikan	O
darat	O
,	O
Lampung	O
,	O
Indonesia	Place
.	O

Pagelaran	O
merupakan	O
Kota	O
Kecil	O
dengan	O
Jumlah	O
penduduk	O
sebesar	O
46.038	O
Jiwa	O
,	O
dengan	O
daerah	O
terpadat	O
berada	O
di	O
Kelurahan	Place
Pagelaran	O
dengan	O
jumlah	O
penduduk	O
sebesar	O
4.885	O
Jiwa	O
.	O

Kecamatan	Place
Pagelaran	O
memiliki	O
Sekolah	O
Negeri	O
yaitu	O
,	O
SMA	O
Negeri	O
1	O
Pagelaran	O
,	O
SMP	O
Negeri	O
1	O
Pagelaran	O
,	O
SMP	O
Negeri	O
2	O
Pagelaran	O
,	O
dan	O
SMP	O
Negeri	O
3	O
Pagelaran.Kecamatan	O
ini	O
berada	O
di	O
jalur	O
Lintas	O
Barat	O
Sumatera	O
,	O
berada	O
kurang	O
lebih	O
12	O
Km	O
dari	O
pusat	O
Ibukota	O
Kabupaten	Place
Pringsewu	Place
.	O

Daerah	O
ini	O
terkenal	O
dengan	O
rumah	O
makan	O
yang	O
menyajikan	O
ikan	O
air	O
tawarnya	O
,	O
seperti	O
